"reviewerID"^"productID"^"positiveVotes"^"negativeVotes"^"reviewText"^"ratingGiven"^"reviewTime"
MrsBrown8871, ^2024116^17^3^"I love, love this book. i thank God for blessing me with this book. And Joyce Meyer is a blessing to she has great wisdom and knowledge"^5^November 9, 2011
^2024116^17^3^"I have purchase over 100 copies of this book..it is a life saver!! it is restoration!!! it is rejuvenation!!!! It will not diappoint the reader!!! Each one of my friends have receive a copy of this book. It simply shows us how to live an abundant and peaceful life in the mist of a storm.
'Think about, what you are thinking about' Philippians 4:8 This Book Empowers!!!"^5^July 6, 2012
LoveDealsinPA, ^2024116^10^1^"Ordered one for me and friend. We both are really getting a lot from it. Taking my time, only on chapter 5 but enjoying each page. This is a must for everyone's library!"^5^November 11, 2011
Glad2BaChristianMom, ^2024116^5^0^"I love Joyce Meyer, and I believe that God used Joyce to write this book. She has a way of telling it how it is that makes you really look at your own life and mistakes and want to change for good... I would say that anyone who has had or has any emotional issues buy this book it will help you change your life!!!"^5^February 8, 2011
PraisingGod, ^2024116^3^0^"This book is full of scripture and is an exceptional tool to use in a small group setting for teaching insightful ways to apply God's Word to our lives. Praise God for using Joyce Meyer to write inspiring, useful books."^5^January 8, 2013
Kaye, ^2024116^2^0^"Says he is enjoying both books Crazy Love and Battlefield of the mind."^5^January 9, 2016
jani, ^2024116^2^0^"This book is incredible. It's so simply written yet it has made such a difference in my life. I learned how to stop being a victim to my emotions and to take back the controls on how I feel every day. You need to read this book!"^5^May 10, 2016
SharingJoy, ^2024116^2^0^"My life was totally changed by this wonderful book and if you like the book you should check out the DVD as well coming out April 21st, 2009. I love book studies with the ladies but I can't wait to have a video/book study now!! Check it out too and be Blessed!!"^5^March 26, 2009
JandreR, ^2024116^2^1^"You have to get this book. It will change your life."^5^October 12, 2013
BEVERLY, ^2024116^2^0^"Excellent! Long overdue reading for me, and anyone interested in a GREAT self help approach to helping self."^5^January 25, 2015
LeeLee2010, ^2024116^1^0^"This book is awesome. if your ever feeling like God is mad at you, your feeling like none is there for you etc.. this is the book for you. The Devil is trying to make you feel unworthy of everything. THIS BOOK IS MUCH MORE THAN ALL THIS I SAY. you just need to read it and pass it on to your friends or a stranger."^5^December 14, 2014
Loveneverfails8, ^2024116^1^0^"Life Changing :)"^5^March 5, 2011
PastorPS, ^2024116^1^0^"This is an amazing book. I use the concepts in this book often as I counsel and then keep some on hand to give away. Everyone needs to read it!"^5^November 16, 2010
mmi284, ^16658937^23^4^"This is one of the best books I have ever read. Heartbreaking and heartwarming at the same time. It captures the middle school feeling like nothing I have ever read before. August Pullman will forever stay in my heart, as well as his whole story. I will read this with my children, it is a must read!"^5^January 12, 2013
7647, ^16658937^20^5^"I have been dying for this book ever since I knew about it. It teaches people that no matter how a person looks, you should always treat them how you want to be treated. Jack Will is really nice to August so is Summer and they don't care about how August looks. I think this is a really good book and I think the author should make a movie based on the book. I have always tried to imagine August and Summer and everyone else in my mind. But I really want to see August's face. i always try to picture it as hard as I can. Once again this is a really good book and i think the author should make more books. :) :)"^5^December 6, 2013
frhume, ^16658937^12^4^"This book is a wonderful, heartwarming story that is a great read for any age."^5^April 21, 2013
LALD, ^16658937^7^0^"I heard about this book from a 5th grade teacher at my son's school. She said that she was going to have the entire class read the book and write a report on it. I thought I'd read it, too. Wow, what a surprise!! It was a great book that all kids should read - it's about love, kindness, and friendship. I really loved it and am buying a copy so that all 3 of my kids can read it."^5^November 6, 2015
CCHGgrandma, ^16658937^7^3^"This is a touching story that I recommend for people of all ages. It has some sad moments, but also uplifting ones. Poignant at times, yet very funny as well!"^5^June 5, 2014
roszebud, ^16658937^5^0^"This is a summer reading project for my grandson. We read and discuss as we go along. I love how the author is telling this story.. Very imaginative . Highly recommend. You will enjoy it. Your child will too."^5^July 3, 2014
MichelleLovesJesus, ^16658937^5^1^"This book was awesome for kids and adults.It had so many good stories within the book.Would recommend for everyone!"^5^June 9, 2015
KristyBirk, ^16658937^5^0^"I needed this book for my child entering middle school and it shipped just in time for a great price!"^4^August 14, 2014
EWPENN54, ^16658937^3^0^"IMHO, you can never go wrong gifting books for Christmas. Especially when they are requested by a 12-year old. I was as thrilled giving WONDER to my granddaughter as she was in receiving the book. Whoohoo, Moe scores again!"^5^December 26, 2013
1Jim1, ^16658937^3^1^"Good Book - Good Price"^5^July 29, 2014
BerryShake, ^16658937^2^2^"I love this book! If you are looking for a good book to read read Wonder!"^5^July 11, 2014
Rhqc, ^16658937^2^0^"Bought for 9 year old grand daughter. She loves it."^5^July 1, 2014
nrann, ^16658937^1^2^"The book Wonder is a touching story from the author R.J. Palacio.  Wonder is a major motion picture that is about a boy with facial deformities and the struggles he faces.  I thought that it was a great book showing that you should never judge somebody by how they look.
	In the book, August Pullman, Jack Will, Summer and Julian are  the main characters. Their school, Beecher Prep, is the main setting for the story.  The main conflict is among the characters who want to be August’s friend and those who always want to make fun of him.  The conflict is finally resolved when the fifth grade class goes to an overnight camp.  At the camp August and Jack are being bullied.  Classmates join together to help fight the bullies.  At this point all of the other students realize that Auggie is a normal boy and want to be his friend.
	The protagonist is Jack Will.  In the beginning of the book he is August’s friend because the principal firsts introduces the two boys and asks Jack to be friends with August.  Then on Halloween, August walks into class to overhear Jack talking badly about August with some other boys.  This upsets August and he doesn’t want Jack to be his friend.  Once Jack realizes why Auggie is mad at him he apologizes and they become friends again.  Jack is an important character because he is the one friend who is always there for Auggie.  
